,timestamp,tweet_text,followers_count,scaled_followers_count,neg,neu,pos,compound
0,2021-04-15 04:35:39,Google Play Movies &amp; TV app to shut down in June  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft ,172,0.0036362098854171073,0.0,0.947,0.053,0.3412363113610418
1,2021-04-15 04:21:32,"$IPSI To Be Scooped Up In Cash And Stock Transaction By Unnamed Nasdaq Traded Company, Official PR Coming Next Week   $CMCSA $PVTL $AWGI $NOK $CSCO $ECOB $FPFI $GAHC $MMEX $CHK $DSCR $SPOM",34950,0.7388693924146971,0.0,1.0,0.0,0.0
2,2021-04-15 03:33:18,We are glad to help this member reach his goal. Check out what he said in his updated review of our server $CMCSA $PEP $SAP $XOM $ABBV $ABT $TM $CRM $ORCL $CVX $ASML  $NKECHL $COST $MCD $ACN $BMY $DHR $NEE $SNY $CHTR $MDT $TMUS $FUBO ,30,0.0006342226544332163,0.0,0.861,0.139,0.7007441461248995
3,2021-04-15 02:43:09,🚨BREAKING $XRP TO HIT THE ALL TIME HIGH! BUY #XRP NOW OR MISS OUT! EVERYONE RETWEET!🚨 $amc $sndl $gme $sos $GNUS $NAKD $GEVO $AKBA $OCGN $FCEL $HTBX $NAKD $ROKU $TSLA $DPHC $AAPL $PRU $CMCSA $ACI  $MJCO $SFIX $DLPN $GENE $BNGO $OCGN #XLM #DOGE #Bitcoin #Dogecoin #Ripple #Trump ,140,0.002959705720688343,0.065,0.935,0.0,-0.496866238214029
4,2021-04-15 02:38:51,$AMC upgraded to $13  ' AMC stock as strong performance of 'Godzilla vs. Kong' confirms consumers want to 'leave the house' and return to theaters.   $IMAX $NCMI $DLPN $GNUS $FUBO $ROKU $CSSE $RICK $LGF $SIX $SEAS $CNK $NFLX $DIS $T $CHTR $FOX $FOXA $SNY $CMCSA $AMZN $GOOG $GOOGL ,23815,0.5034670838442349,0.024,0.884,0.092,0.7918761130607583
5,2021-04-15 01:51:09,$CMCSA investors to benefit as excess outstanding shares are retired to treasury   $SNV $ADMS $CYS $KTOS $CEI $RL,34950,0.7388693924146971,0.0,0.56,0.44,1.5215107183628598
6,2021-04-15 01:36:09,Weekly Watchlist 📈 All Charts posted in discord  $IQ $CRM $QCOM $SQ $MA $SPY $TSLA $QQQ $CMCSA $PSTH $ADBE $GOOGL $HD $PYPL $DRYS ,30,0.0006342226544332163,0.114,0.886,0.0,-0.40215489408481664
7,2021-04-15 00:54:01,Short sale volume(not short interest) for $NFLX on 2021-04-14 is 58%.  $DIS 32% $CMCSA 42% $DISH 78%,3669,0.07756543063718237,0.0,1.0,0.0,0.0
8,2021-04-15 00:35:13,🚨BREAKING $XRP TO HIT THE ALL TIME HIGH! BUY #XRP NOW OR MISS OUT! EVERYONE RETWEET!🚨 $amc $sndl $gme $sos $GNUS $NAKD $GEVO $AKBA $OCGN $FCEL $HTBX $NAKD $ROKU $TSLA $DPHC $AAPL $PRU $CMCSA $ACI  $MJCO $SFIX $DLPN $GENE $BNGO $OCGN #XLM #DOGE #Bitcoin  #Dogecoin #Ripple #Trump ,140,0.002959705720688343,0.065,0.935,0.0,-0.496866238214029
9,2021-04-15 00:29:50,Comcast starts serving up local news clips from its NBC-owned stations on Peacock  $CMCSA,47302,1.0,0.0,1.0,0.0,0.0
10,2021-04-15 00:20:03,"#ViacomCBS’ #PlutoTV’s Free Streaming Platform Follows Classic, Ad-Supported Model – Variety $VIAC #youtubetv #hulu #FreeTV #cordcutting $CMCSA  ",1139,0.024079320113314446,0.0,0.82,0.18,0.5228949008498585
