,timestamp,tweet_text,followers_count,scaled_followers_count,neg,neu,pos,compound
0,2021-04-15 04:38:43,$MAT #FinancialResults #Mattel has planned on  at April 15 to report first quarter FinancialResults ,981,0.028068669527896994,0.0,1.0,0.0,0.0
1,2021-04-15 04:30:04,"#Mattel $MAT Unveils First-of-its-Kind, CarbonNeutral® Matchbox® #Tesla $TSLA Roadster Die-cast Vehicle Made from 99% Recycled Materials to Serve as Brand Blueprint  #StockMarket",23303,0.6667525035765379,0.0,1.0,0.0,0.0
2,2021-04-15 04:22:13,"$MAT Mattel Unveils First-of-its-Kind, CarbonNeutral® Matchbox® Tesla Roadster Die-cast Vehicle Made from 99% From our Stock News Alerts App",4417,0.12638054363376253,0.0,1.0,0.0,0.0
3,2021-04-15 04:21:42,"$IBGR Share Price To Rise, Announcement Of Joint Venture With ""Top"" US Firm Readied For Release    $ABCE $UPZS $GNCP $MJMJ $SRMX $MAT $BTCS $CGUD $INTC $LIBE $JD $HEMP",34950,1.0,0.0,0.925,0.075,0.592
4,2021-04-15 04:18:36,"$MAT Mattel Unveils First-of-its-Kind, CarbonNeutral® Matchbox® Tesla Roadster Die-cast Vehicle Made from 99% Recycled Materials to Serve as Brand Blueprint ",6133,0.17547925608011444,0.0,1.0,0.0,0.0
5,2021-04-15 04:09:03,"$MAT NEW ARTICLE : Mattel Unveils First-of-its-Kind, CarbonNeutral® Matchbox® Tesla Roadster Die-cast Vehicle Made from 99% Recycled Materials to Serve as Brand Blueprint  Get all the latest $MAT related news here :  ",2936,0.08400572246065809,0.0,1.0,0.0,0.0
6,2021-04-15 04:05:37,"$MAT [15s. delayed]: Issued Press Release on April 15, 00:01:00: Mattel Unveils First-of-its-Kind, CarbonNeutral® Matchbox® Tesla Roadster Die-cast Vehicle Made from 99% Recycled Materials to Serve as Brand Blueprint ",2178,0.0623175965665236,0.0,1.0,0.0,0.0
7,2021-04-15 04:02:15,"Mattel Unveils First-of-its-Kind, CarbonNeutral® Matchbox® Tesla Roadster Die-cast Vehicle Made from 99% Recycled Materials to Serve as Brand Blu.. $MAT ",13072,0.37402002861230327,0.0,1.0,0.0,0.0
8,2021-04-15 04:02:10,"$MAT Mattel Unveils First-of-its-Kind, CarbonNeutral® Matchbox® Tesla Roadster Die-cast Vehicle Made from 99% Recycled Materials to Serve as Brand Blueprint ",4234,0.1211444921316166,0.0,1.0,0.0,0.0
9,2021-04-15 02:15:32,Torn between news sites? Read financial news on just 1 page $MAT $PAY $FB  ,1950,0.055793991416309016,0.143,0.857,0.0,-0.26394849785407726
