,timestamp,tweet_text,followers_count,scaled_followers_count,neg,neu,pos,compound
0,2021-04-15 05:15:53,I have never earned this much. $ALNA $CKPT $ALJJ $CLPT $TNXP $HTBX $CLRO $SPAQ $SHLL $HYLN $TSLA $NKLA $DPW $WKHS $NIO $LI $IDEX $SOLO $AYRO $FUV $WKHS $IDEX $POLA $KNDI $VTIQ $HCAC $EVSI $BLNK $FCEL $PLUG $BLDP $AAPL $FB $DTEA $PDSB $ONTX ,0,0.0,0.0,1.0,0.0,0.0
1,2021-04-15 05:02:30, Reminds me of $FB,3,1.2849779566314799e-07,0.0,1.0,0.0,0.0
2,2021-04-15 04:59:02,"Imagine receiving $FAANG as a yield token for liquidity providers. $FAANG represents $FB $AAPL $AMZN $NFLX $GOOGL synthetic assets.   With $tEXO, you probably don't have to imagine anymore 😉   #DeFi will never be the same.   #AllStreetNotWallStreet ",120,5.13991182652592e-06,0.0,0.951,0.049,0.17790091439031394
3,2021-04-15 04:48:27,"Ziggurat the price goes up, listings on the  2 eth.   $AMZN $ETSY $BABA $WMT $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TWTR   $agn $aapl $brk $crm $cmg $dis $f $QQQ $iep $ibm $LABU $ENTA $TSLA #bitcoin #coin  $COIN ",8177,0.00035024215837918706,0.0,1.0,0.0,0.0
4,2021-04-15 04:46:44,$penn $ino $mara $aal $tsla $opti $spy $srne $sunw  $dkng $aapl $hexo $boxl $ibio $vxrt $acb $nio $fb     $amc $gme $fsr $cciv $msft $xspa $snap  $hofv $coin $wkhs $sndl  ALERTED $FUBO at $20 RAN TO $40 (100% GAIN)  DAILY ALERTS    $15 ONE TIME FEE  BEAT THAT 👇👇 🚨LINK IN BIO🚨,691,2.9597325601078422e-05,0.0,1.0,0.0,0.0
5,2021-04-15 04:46:32,$FB SweepCast observed: $FB with Unusual Options Activity Alerted on $310 CALL Expiring: 06-18-2021 worth 1084K🐂 |🎯 Visit  🎯 |,1336,5.722435166865524e-05,0.0,0.899,0.101,0.2263129498707826
6,2021-04-15 04:35:39,Google Play Movies &amp; TV app to shut down in June  $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm $quibi $prime $hulu $pluto $tubi $hbo $fb $baba $bidu $iq $twtr $fubo $ea $atvi $msft ,172,7.367206951353818e-06,0.0,0.947,0.053,0.3400025048503635
7,2021-04-15 04:21:15,$IFAN Confirmation Of Share Buy Back Program To Begin As Early As This Week   $UATG $APRU $AFTC $SWN $PFE $SPCL $SNAP $PHOT $SANP $FB $OTTV $BIEI $RF,34950,0.0014969993194756742,0.0,0.922,0.078,0.2964431117985648
8,2021-04-15 04:18:59,"WL for Apr 15:  Watch $QQQ and $SPY for direction of the market  $NVDA &lt; 610 puts w 589.5 PT then 560  $AMZN &lt; 3327 puts w 3200 PT $FB &lt; 300 puts w 280 PT; if it bounces  300, calls w 315 PT  $MRNA run off neg. $JNJ news - watch hold of 157.5 then run to 172, 186 ",297,1.2721281770651652e-05,0.0,1.0,0.0,0.0
9,2021-04-15 04:10:00,$penn $ino $mara $aal $tsla $opti $spy $srne $sunw   $dkng $aapl $fsr $hexo $boxl $ibio  $coin $vxrt $sndl $amc $nio $fb $gme $msft $xspa $fubo $snap $wkhs $cciv  $acb  ALERTED $NOVN at $.50 RAN TO $1.30 (160% GAIN!)  DAILY ALERTS  $15 ONE TIME FEE  BEAT THAT 👇👇 🚨LINK IN BIO🚨,691,2.9597325601078422e-05,0.0,1.0,0.0,0.0
