,timestamp,tweet_text,followers_count,scaled_followers_count,neg,neu,pos,compound
0,2021-04-15 04:53:42,"$NVDA was given a recent PT of $800 after a solid Investors' Day. Below is a great deep dive on the company by   Strong rec to read it. Long   Don't be a dummy, invest wisely! ",63,0.0011425669671194618,0.0,0.691,0.309,0.9030305954043417
1,2021-04-15 04:36:54,$BNB       VS      $BTC KING KONG VS GODZILLA COMING SOON!  $NEO $VET $XRP $DOGE $VTHO $DGB $MANA $ETH $BTC $COIN $TSLA $NVDA $BNB&lt;--- is KING KONG! 👏👏👏👏👏👏 ,1747,0.031683563358058726,0.0,1.0,0.0,0.0
2,2021-04-15 04:18:59,"WL for Apr 15:  Watch $QQQ and $SPY for direction of the market  $NVDA &lt; 610 puts w 589.5 PT then 560  $AMZN &lt; 3327 puts w 3200 PT $FB &lt; 300 puts w 280 PT; if it bounces  300, calls w 315 PT  $MRNA run off neg. $JNJ news - watch hold of 157.5 then run to 172, 186 ",297,0.005386387130706034,0.0,1.0,0.0,0.0
3,2021-04-15 04:14:34,    Here are the daily return statistics for $NVDA from 2011 to 2020.  I could only copy the first 11 days of the month. ,165,0.0029924372948366856,0.0,1.0,0.0,0.0
4,2021-04-15 04:02:59,fundamentally $posh $semr $etsy $cpng $nvda look the best,365,0.006619634015850849,0.0,0.656,0.344,0.6411160449046954
5,2021-04-15 04:00:18,$SMH  $QCOM $NVDA $AMD in two hours $TSM will release 1st QTR earnings.  Something all semi investors will want to look through. ,520,0.009430711474636828,0.0,0.942,0.058,0.07792805092584197
6,2021-04-15 03:52:06,Godzilla is $BTC King Kong is $BNB $NEO $VET $XRP $DOGE $VTHO $MANA $ETH $BTC $COIN $TSLA $NVDA $BNB&lt;--- is KING KONG! 👏👏👏👏👏👏 ,1747,0.031683563358058726,0.0,1.0,0.0,0.0
7,2021-04-15 03:51:18,"$SPY Pivots -Support &amp; Resistance for Th 4/15  $FB, $AMZN , $AAPL $GOOG, $TSLA, $NFLX $NVDA, $ABNB, $AMD $MSFT, $SHOP, $SNOW,  $PLNT  Long above&gt; Pivot &lt;Short below  #stocks #markets #daytrading $spx $spy #FB #AMZN #AAPL #GOOG #TSLA #NFLX #NVDA #ABNB #AMD #MSFT #SHOP #SNOW #PLNT ",14849,0.26930122055169664,0.0,0.941,0.059,0.5101321605397269
8,2021-04-15 03:50:04," $DOCU I have been back and forth about it. Daily/weekly charts are ugly to me so I zoomed out to monthly, puts it in better perspective. Multi-month base with declining volume. Reminds me of $NVDA monthly before it broke out. ",251,0.004552131884872776,0.139,0.795,0.066,-0.49614829793793863
9,2021-04-15 03:47:15,Chinese electric carmaker Xpeng Motors is looking into making its own autonomous driving chips $XPEV $NVDA $QCOM $9888-HK $1810-HK ,13072,0.23707357768548576,0.0,1.0,0.0,0.0
10,2021-04-15 03:45:41,"$NVDA   Holding a nice %allocation of this in my LT IRA after accumulating since last post. Simple charting sometime is the best. Key thing I learned from #CANSLIM is to first focus on great stocks, not patterns.  ",251,0.004552131884872776,0.0,0.742,0.258,0.9063069333865321
11,2021-04-15 03:43:19,"  Great answer! I agree , I believe in Jensen at $NVDA and Matthew at $NET and Jack at $SQ",538,0.009757159179528102,0.0,0.67,0.33,0.79164961279675
12,2021-04-15 03:39:23,"Sold my $AAPL and $GOOGL positions at +10% profit. $AAPL &amp; $GOOGL charts showing some weakness, especially $AAPL  Day before yesterday closed $NVDA position",76,0.0013783347539853823,0.101,0.794,0.105,0.02583556103665282
13,2021-04-15 03:35:10,Start with trade-idea   $SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $FB $USO $DAL  $DJIA $SPX $TLRY $SQ $MSFT $GLD $SRNE $SPCE $XOM $NIO $BYND $AMRN $UBER $BRKB $JWN $AMZN ,336,0.006093690491303796,0.0,1.0,0.0,0.0
14,2021-04-15 03:33:40,Alerts given Trading Chat on Discord!👇  JOIN for FREE ✅  💸 $SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $FB $USO $DAL  $DJIA $SPX $TLRY $SQ $MSFT $GLD $SRNE $SPCE $XOM $NIO $BYND $AMRN $UBER $BRKB $JWN $AMZN ,30,0.0005440795081521246,0.0,0.84,0.16,0.8056380928199641
15,2021-04-15 03:32:34,$SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $SQ Was able to close it for a 100%profit. ,30,0.0005440795081521246,0.0,1.0,0.0,0.0
16,2021-04-15 03:32:21,$CEMI $SPY $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $KODK $AAPL $ESE $SPCE $FCEL $TRIP $BYND $STZ Most profitable trading community ,30,0.0005440795081521246,0.0,0.878,0.122,0.4929680679736666
17,2021-04-15 03:31:35,Join now $TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH  $XLNX $ACN $FB $NFLX $DLTR $EA $SPY $SPX $DJIA $HD $GS $BA $GDX $VZ $WDC $AMD $ADSK $V $CAT $JPM ,30,0.0005440795081521246,0.0,0.949,0.051,0.296161047534413
18,2021-04-15 03:31:12,Join the most profitable trading alerts chatroom  $SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG  $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ $WMT $SQ $TLT $BABA $BIDU $ROKU $RTY_F $RTY $IWM $VIX $DIA $PLTR ,30,0.0005440795081521246,0.0,0.879,0.121,0.6593585483958723
19,2021-04-15 03:29:29,Join the most profitable trading group   $GOOG $AAPL $SPY $AMZN $TDOC $TSLA $COST $BA $NFLX $NVDA $TWTR $ZM $BABA $FB $DOW $MSFT $QQQ $BB $TSLA $AYRO  $BBAR $STNG $GLUU $ZNGA $AAL $CACC $ESE $SPCE $FCEL $TRIP $BYND $MRNA $SQ ,30,0.0005440795081521246,0.0,0.873,0.127,0.6593585483958723
