,timestamp,tweet_text,followers_count,scaled_followers_count,neg,neu,pos,compound
19,2021-04-15 01:16:43,"STOCK, OPTIONS updates, alerts Free chatroom Don't forget to take a trial!   $SPY $BABA $DVAX $ACB $OSTK $TRIL $LK $CODX $SAVE $GSX $INO $KSS $PENN $NVAX $NIO $AAL $NKLA $MSFT $AAPL $AMZN $TSLA $CCL $BILI $CVNA $DAL $TWTR ",80,0.0022889842632331904,0.0,0.869,0.131,0.6451734191702433
20,2021-04-15 01:15:59,Join Robinhood with my link and we'll both get a free stock 🤝 $TSLA $LTC $CODX $TLRY $NVAX $F $CBAY $ZYNE $FIZZ $SRNE $AMC $ETH $BB $AMD $FCEL $FIZZ 🚀🚀 ,123,0.00351931330472103,0.0,0.825,0.175,0.6728596995708155
21,2021-04-15 01:15:55,",Amazing week from the gains of over 2490% and over 15% returns……, A big thank you to this community(65k+ members)   $AMZN $COIN $BABA $MCET $PLTR $NVDA $NVAX $FBIO $QQQ ",1,2.8612303290414877e-05,0.0,0.742,0.258,0.8271236652360514
22,2021-04-15 01:05:21,"$NVAX with some levels here, attempting breakout with some volume.... nice $MRNA side play as that broke out recently. holding gap nice wedge blah blah ",218,0.006237482117310443,0.172,0.583,0.245,0.5299852818311873
23,2021-04-15 01:02:45,"$NVAX biotech stocks relatively strong today. Break of 211 and we can expect to see 226. Below 196, expect a dip back to support at 182. ",105,0.0030042918454935624,0.122,0.69,0.188,0.2740207725321888
24,2021-04-15 00:56:17,Look like legit traders include this chat and making profits. FREE Check out now...   $NVAX  $TVIX $NVAX $UVXY $WFC $GSK $MMM $TOT $AMD $BUD $FIS $NOW $HDB $C $RTX $UN  $MDLZ $CAT $BHP $NVDA  $SUNW $AAPL $SQQQ $POLA $TSLA $NKLA $NETE ,18,0.0005150214592274678,0.0,0.801,0.199,0.8571412188841202
25,2021-04-15 00:55:55,"STOCK, OPTIONS updates, alerts Free chatroom    Don't forget to take a trial!  $SPY $BABA $DVAX $ACB $OSTK $TRIL $LK $CODX $SAVE $GSX $INO $KSS $PENN $NVAX $NIO $AAL $NKLA $MSFT $AAPL $AMZN $TSLA $CCL $BILI $CVNA $DAL $TWTR ",18,0.0005150214592274678,0.0,0.869,0.131,0.6440315193133048
26,2021-04-15 00:52:51,I like to invest in what Bill Gates invest in. $QS which I never bought because I was too greedy waiting for it to hit $13 when it was $17 when I saw it. $NVAX best in class vaccine was funded by his foundation too. Follow smart money,37,0.0010586552217453505,0.044,0.774,0.182,0.797243113018598
27,2021-04-15 00:49:47,$NVAX Check out this chart I made with     AWAP to AWAP?,1255,0.03590844062947067,0.0,1.0,0.0,0.0
28,2021-04-15 00:48:03,"STOCK, OPTIONS updates, alerts Free chatroom Don't forget to take a trial!   $SPY $BABA $DVAX $ACB $OSTK $TRIL $LK $CODX $SAVE $GSX $INO $KSS $PENN $NVAX $NIO $AAL $NKLA $MSFT $AAPL $AMZN $TSLA $CCL $BILI $CVNA $DAL $TWTR $RBLX ",18,0.0005150214592274678,0.0,0.873,0.127,0.6440315193133048
29,2021-04-15 00:45:15,Trading group for help&gt;  $SLV $GLD $ETSY $SFIX $HL $GE $PYPL $ALRN $HMHC $DAC $GM $X $WMT $SPY $CNK $MDNB $SPOT $JD $TNXP $JNUG $CVS $UVXY $VIX $GLD $SDC $DOCU $BILI $MPC $AZUL $TDOC $NVAX $JNJ $SRNE $BFRA $MSFT $BIGC $IDEX $NOVN ,18,0.0005150214592274678,0.0,1.0,0.0,0.0
30,2021-04-15 00:40:27,Join the most profitable trading alerts chatroom..   LINK IN BIO💸🚨    $AVGR $NVAX $JOB $IBIO $MVIS $AIKI $CRIS $NBY $XBIO $BNTX $SRNE   $VBIV $ANVS $TNXP $IDRA $DNR $VOLT $DPW $NOVN $IMRN $HTBX    $OGEN $IMRN $CREX $NKLA $SPY $BOXL $JAKK $OGEN $JFU $HTBX $COCP $AIM $NOVN $NIO ,30,0.0008583690987124463,0.0,0.889,0.111,0.6595656652360515
31,2021-04-15 00:17:59,Watch List for 04/14 $RIGL $NVAX $TECK,2,5.7224606580829754e-05,0.0,1.0,0.0,0.0
32,2021-04-15 00:14:37,"$MRNA 5m. Bull flag after bull flag after bull flag. Scaled out in the AM, then reloaded 2x &amp; scaled out again - still going AHs. Also traded $NVAX, but it was not as good today. ",3384,0.09682403433476394,0.084,0.916,0.0,-0.5245012532188841
