,ticker,date,time,headline,neg,neu,pos,compound
0,ALK,2021-04-14,08:01AM,Alaska Airlines and SkyNRG sign partnership to advance sustainable aviation fuel made from municipal solid waste,0.152,0.761,0.087,-0.296
1,ALK,2021-04-14,06:24AM,"Alaska Air sees first-quarter revenue in line with guidance, load factor better than forecasts",0.0,0.818,0.182,0.4404
2,ALK,2021-04-13,11:12AM,Airline Stocks May Be Hitting an Air Pocket,0.0,1.0,0.0,0.0
3,ALK,2021-04-12,12:24PM,How Will United Airlines (UAL) Fare This Earnings Season?,0.0,0.741,0.259,0.4215
4,ALK,2021-04-12,04:38AM,"United Pegs First-Quarter Revenue Down, March Cash Flow Positive",0.0,0.522,0.478,0.7506
5,ALK,2021-04-09,01:13PM,What's in the Cards for Delta (DAL) This Earnings Season?,0.0,1.0,0.0,0.0
6,ALK,2021-04-09,09:01AM,What's in Store for Kansas City Southern (KSU) in Q1 Earnings?,0.0,1.0,0.0,0.0
7,ALK,2021-04-08,06:05PM,Two new airlines take flight as U.S. reopens for travel,0.0,1.0,0.0,0.0
8,ALK,2021-04-08,08:39AM,What's in the Offing for J.B.Hunt (JBHT) in Q1 Earnings?,0.0,1.0,0.0,0.0
9,ALK,2021-04-08,08:00AM,Alaska Airlines announces new plans to open Lounge at San Francisco International Airport by summer 2021,0.0,1.0,0.0,0.0
10,ALK,2021-04-07,12:27PM,"Airline Stock Roundup: LUV's Pilot Recall News, GOL's Dull Traffic Report & More",0.197,0.803,0.0,-0.4019
11,ALK,2021-04-07,10:29AM,"Amazon, JPMorgan Chase looking for talent beyond college graduate pond: Gerald Chertavian",0.0,0.69,0.31,0.5423
12,ALK,2021-04-07,08:00AM,Is ALK Stock A Buy or Sell?,0.0,1.0,0.0,0.0
13,ALK,2021-04-06,12:50PM,"United, Alaska stocks get upgrade on clear path to reopening for air travel industry",0.0,0.69,0.31,0.6597
14,ALK,2021-04-06,09:14AM,United and Alaska Get Upgrades From Morgan Stanley,0.0,0.714,0.286,0.4215
15,ALK,2021-04-05,08:00AM,Alaska Air Group to announce financial results,0.0,1.0,0.0,0.0
16,ALK,2021-04-03,08:20AM,Why you may want to book your next trip now,0.0,0.874,0.126,0.0772
17,ALK,2021-04-01,03:58PM,"SHAREHOLDER ALERT: Levi & Korsinsky, LLP Notifies Shareholders of an Investigation Concerning Possible Breaches of Fiduciary Duty by Certain Officers and Directors of Alaska Air Group, Inc. (ALK)",0.0,0.832,0.168,0.6166
18,ALK,2021-04-01,12:19PM,Will U.S. Airlines' Expansion Spree Boost Summer Trips?,0.0,0.722,0.278,0.4019
19,ALK,2021-04-01,09:12AM,"Alaska Air (ALK) Arm Joins Oneworld, Becomes 14th Member",0.0,1.0,0.0,0.0
20,ALK,2021-04-01,06:37AM,Why you should grab those low airfares now,0.231,0.769,0.0,-0.2732
21,ALK,2021-03-31,01:45PM,A world of possibilities: Alaska Airlines officially joins oneworld,0.0,1.0,0.0,0.0
22,ALK,2021-03-31,03:07AM,Boeing Gets More 737 MAX Orders From Alaska Airlines Over December Commitment,0.0,0.809,0.191,0.3818
23,ALK,2021-03-30,12:35PM,"Airline Stock Roundup: AAL Issues Bullish Q1 Projection, UAL, DAL & LUV in Focus",0.0,1.0,0.0,0.0
24,ALK,2021-03-30,10:00AM,Get your Bucket List back on track and enjoy an Alaska-sized adventure,0.0,0.645,0.355,0.6705
25,ALK,2021-03-30,06:00AM,There are signs that America's airline industry is bouncing back,0.0,1.0,0.0,0.0
