,index,Date,Open,High,Low,Close,Adj Close,Volume,adjClose,volume,Percent Price Change Within Period,Scaled Volume,SMA(3),t+1
0,0,2013-01-02,69.18,69.480003,68.639999,69.33000200000001,54.532837,8055900,54.532837,8055900,0.21682856316854673,1.756346808446112,,54.556454
1,1,2013-01-03,69.279999,69.480003,69.050003,69.360001,54.556454,5200100,54.556454,5200100,0.11547632961136914,1.1337254730819184,,54.635105
2,2,2013-01-04,69.290001,69.629997,69.099998,69.459999,54.635105,4512300,54.635105,4512300,0.2453427587625414,0.9837713605868235,,54.627235
3,3,2013-01-07,69.529999,69.690002,69.160004,69.449997,54.627235,5658400,54.627235,5658400,-0.1150611263492287,1.2336440100934074,54.57479866666667,54.792423
4,4,2013-01-08,69.25,69.699997,69.25,69.660004,54.792423,5072500,54.792423,5072500,0.5920635379061382,1.105906129152907,54.60626466666667,55.067730000000005
5,5,2013-01-09,69.949997,70.040001,69.57,70.010002,55.067730000000005,6280900,55.067730000000005,6280900,0.08578270560898503,1.3693614207188751,54.684921,55.696968000000005
6,6,2013-01-10,70.190002,70.91999799999999,70.160004,70.809998,55.696968000000005,6923200,55.696968000000005,6923200,0.8833109877956496,1.5093956260919479,54.829129333333334,55.752041000000006
7,7,2013-01-11,70.720001,70.889999,70.559998,70.879997,55.752041000000006,4668900,55.752041000000006,4668900,0.2262386845837385,1.0179132826815194,55.185707,56.074535
8,8,2013-01-14,70.889999,71.41999799999999,70.769997,71.290001,56.074535,5631800,56.074535,5631800,0.5642573080019377,1.2278446797759175,55.50557966666668,56.31835600000001
9,9,2013-01-15,71.16999799999999,71.739998,70.870003,71.599998,56.31835600000001,5546100,56.31835600000001,5546100,0.6041871744889002,1.2091603711966363,55.84118133333334,56.223991000000005
10,10,2013-01-16,71.33000200000001,71.800003,71.260002,71.480003,56.223991000000005,5001000,56.223991000000005,5001000,0.2102915965150105,1.0903177036754437,56.04831066666667,56.97121800000001
11,11,2013-01-17,71.639999,72.470001,71.300003,72.43,56.97121800000001,7495700,56.97121800000001,7495700,1.1027373129918716,1.6342120398800286,56.20562733333335,57.010543999999996
12,12,2013-01-18,72.220001,72.540001,72.129997,72.480003,57.010543999999996,7741200,57.010543999999996,7741200,0.36001384159493444,1.6877359343515985,56.50452166666668,56.79030600000001
13,13,2013-01-22,72.389999,72.449997,72.019997,72.199997,56.79030600000001,7042200,56.79030600000001,7042200,-0.262469958039379,1.5353399985649288,56.73525100000003,56.483540000000005
14,14,2013-01-23,72.08000200000001,72.290001,71.739998,71.809998,56.483540000000005,4812000,56.483540000000005,4812000,-0.3745893347783402,1.0491119356301208,56.924022666666694,56.813927
15,15,2013-01-24,71.910004,72.379997,71.910004,72.230003,56.813927,5136300,56.813927,5136300,0.4449992799332839,1.1198158011174129,56.76146333333336,57.018406000000006
16,16,2013-01-25,72.400002,72.550003,72.230003,72.489998,57.018406000000006,4153600,57.018406000000006,4153600,0.12430386396950555,0.9055676092754095,56.69592433333336,57.112804000000004
17,17,2013-01-28,72.410004,72.66999799999999,72.300003,72.610001,57.112804000000004,3741000,57.112804000000004,3741000,0.276200785736728,0.8156125833732922,56.77195766666669,57.372375
18,18,2013-01-29,72.459999,72.949997,72.459999,72.940002,57.372375,6654600,57.372375,6654600,0.6624385959486566,1.4508354710815052,56.981712333333356,57.584743
19,19,2013-01-30,72.870003,73.459999,72.839996,73.209999,57.584743,5179600,57.584743,5179600,0.46657881981972654,1.1292560643785898,57.16786166666669,57.301570999999996
20,20,2013-01-31,73.360001,73.370003,72.68,72.849998,57.301570999999996,5677900,57.301570999999996,5677900,-0.6952058247654571,1.2378953988599883,57.35664066666669,57.15998100000001
21,21,2013-02-01,73.08000200000001,73.110001,72.57,72.66999799999999,57.15998100000001,5964900,57.15998100000001,5964900,-0.5610344674046599,1.3004671207065894,57.41956300000002,56.986954000000004
22,22,2013-02-04,72.480003,72.66999799999999,72.400002,72.449997,56.986954000000004,5449500,56.986954000000004,5449500,-0.041399004908981865,1.1880996453068047,57.34876500000002,57.53756
23,23,2013-02-05,72.629997,73.160004,72.629997,73.150002,57.53756,5558500,57.53756,5558500,0.7159645070617277,1.2118638184123083,57.14950200000002,57.238663
24,24,2013-02-06,72.910004,73.120003,72.739998,72.769997,57.238663,4782800,57.238663,4782800,-0.19202714623359107,1.042745753477087,57.22816500000002,57.270106999999996
25,25,2013-02-07,72.82,73.029999,72.459999,72.809998,57.270106999999996,4146400,57.270106999999996,4146400,-0.013735237572095672,0.9039978657308257,57.25439233333335,57.104939
26,26,2013-02-08,72.760002,72.870003,72.470001,72.599998,57.104939,3721400,57.104939,3721400,-0.21990653601136612,0.8113393926130366,57.34877666666668,56.916157
27,27,2013-02-11,72.5,72.639999,72.199997,72.360001,56.916157,3744000,56.916157,3744000,-0.1931020689655215,0.8162666431835355,57.20456966666668,56.766716
28,28,2013-02-12,72.41999799999999,72.449997,72.059998,72.16999799999999,56.766716,6398000,56.766716,6398000,-0.3452085154710996,1.3948915553120353,57.097067666666675,56.239716
29,29,2013-02-13,72.239998,72.370003,70.980003,71.5,56.239716,12029800,56.239716,12029800,-1.024360493476204,2.622736235087953,56.929270666666675,56.853237
30,30,2013-02-14,72.120003,73.199997,71.5,72.279999,56.853237,8160800,56.853237,8160800,0.2218469125687733,1.77921709981095,56.640863,57.954432999999995
31,31,2013-02-15,72.489998,73.720001,72.470001,73.68,57.954432999999995,9345800,57.954432999999995,9345800,1.6416085430158336,2.0375707248570207,56.61988966666667,59.385971
32,32,2013-02-19,73.75,75.589996,73.480003,75.5,59.385971,10825700,59.385971,10825700,2.3728813559322033,2.36021842925,57.01579533333334,59.323051
33,33,2013-02-20,75.290001,75.860001,75.290001,75.41999799999999,59.323051,7637900,59.323051,7637900,0.1726617057688561,1.665214474885557,58.064547000000005,59.275864
34,34,2013-02-21,75.269997,75.440002,74.720001,75.360001,59.275864,5645200,59.275864,5645200,0.11957486858939732,1.2307661469283373,58.887818333333335,59.44104399999999
35,35,2013-02-22,75.41999799999999,75.58000200000001,75.139999,75.57,59.44104399999999,4971300,59.44104399999999,4971300,0.19888889416305824,1.0838425115540358,59.32829533333334,59.142162
36,36,2013-02-25,75.68,76.33000200000001,75.089996,75.190002,59.142162,7600400,59.142162,7600400,-0.6474603594080337,1.6570387272575169,59.346653,59.48038100000001
37,37,2013-02-26,75.400002,75.769997,75.0,75.620003,59.48038100000001,6176900,59.48038100000001,6176900,0.2917785068493716,1.3466873472971101,59.28635666666667,59.794872
38,38,2013-02-27,75.099998,75.589996,74.529999,75.480003,59.794872,4655800,59.794872,4655800,0.5059986819174044,1.0150572215101241,59.35452899999999,60.024612
39,39,2013-02-28,75.440002,75.949997,75.440002,75.769997,60.024612,6007400,60.024612,6007400,0.4374270827829468,1.3097329680183682,59.47247166666667,60.151363
40,40,2013-03-01,75.550003,75.949997,75.370003,75.93,60.151363,4282100,60.151363,4282100,0.5029741693061257,0.9335831711474939,59.76662166666667,60.682129
41,41,2013-03-04,75.779999,76.620003,75.540001,76.599998,60.682129,5558800,60.682129,5558800,1.0820783990773024,1.2119292243933326,59.99028233333333,60.919785
42,42,2013-03-05,76.839996,77.07,76.489998,76.900002,60.919785,7424800,60.919785,7424800,0.07809214357585513,1.6187544263646139,60.286034666666666,60.840571999999995
43,43,2013-03-06,77.0,77.089996,76.620003,76.800003,60.840571999999995,3940800,60.840571999999995,3940800,-0.2597363636363587,0.8591729667354906,60.58442566666667,61.109913
44,44,2013-03-07,76.760002,77.16999799999999,76.66999799999999,77.139999,61.109913,4461600,61.109913,4461600,0.49504558376640356,0.9727177497937132,60.81416199999999,61.157433
45,45,2013-03-08,77.160004,77.410004,76.650002,77.199997,61.157433,4297000,61.157433,4297000,0.05183125703310682,0.9368316682050353,60.95675666666666,60.880165000000005
46,46,2013-03-11,77.120003,77.389999,76.790001,76.849998,60.880165000000005,4023100,60.880165000000005,4023100,-0.35011020422288835,0.8771160075298295,61.03597266666666,60.911854000000005
47,47,2013-03-12,76.83000200000001,77.18,76.690002,76.889999,60.911854000000005,4608300,60.911854000000005,4608300,0.07809058758061158,1.0047012745146064,61.049170333333336,60.959404000000006
